polygon,probability,port,wkt,closest_terminal,distance_to_closest_terminal,geometry,port_code,distance_to_nearest_container,terminal_name,latitude_custom,longitude_custom,geometry_costums_office,terminal,country,closet_terminal_general,center_point,center_lat,center_lon,numero_polygone,adresse_google,color,name_zone,on_water
"[(53.525848038645904, 9.91959329760523), (53.52608801733733, 9.917762671328813), (53.52715170731604, 9.919096257700405), (53.52691172862461, 9.920926883976824)]",0.9959317,DEHAM-EGH,"POLYGON ((9.91959329760523 53.525848038645904,9.917762671328813 53.52608801733733,9.919096257700405 53.52715170731604,9.920926883976824 53.52691172862461,9.91959329760523 53.525848038645904))",DEHAM-EGH-OFFD,0.4257794615741601,"POLYGON ((9.91959329760523 53.525848038645904, 9.917762671328813 53.52608801733733, 9.919096257700405 53.52715170731604, 9.920926883976824 53.52691172862461, 9.91959329760523 53.525848038645904))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.919344777652817 53.526499872980956),53.526499872980956,9.919344777652817,665,9F5FGWG9+HP,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52653592002971, 9.918030098685849), (53.526758921121925, 9.91623703017344), (53.527645034895905, 9.91729101093908), (53.52742203380369, 9.919084079451487)]",0.99506366,DEHAM-EGH,"POLYGON ((9.918030098685849 53.52653592002971,9.91623703017344 53.526758921121925,9.91729101093908 53.527645034895905,9.919084079451487 53.52742203380369,9.918030098685849 53.52653592002971))",DEHAM-EGH-OFFD,0.30169069186045,"POLYGON ((9.918030098685849 53.52653592002971, 9.91623703017344 53.526758921121925, 9.91729101093908 53.527645034895905, 9.919084079451487 53.52742203380369, 9.918030098685849 53.52653592002971))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.917660554812464 53.52709047746281),53.52709047746281,9.917660554812464,666,9F5FGWG9+R3,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52541873436697, 9.921446951095245), (53.525644311207365, 9.91965310359248), (53.526452833486026, 9.920625479236614), (53.52622725664563, 9.922419326739378)]",0.99567413,DEHAM-EGH,"POLYGON ((9.921446951095245 53.52541873436697,9.91965310359248 53.525644311207365,9.920625479236614 53.526452833486026,9.922419326739378 53.52622725664563,9.921446951095245 53.52541873436697))",DEHAM-EGH-OFFD,0.5506751260361618,"POLYGON ((9.921446951095245 53.52541873436697, 9.91965310359248 53.525644311207365, 9.920625479236614 53.526452833486026, 9.922419326739378 53.52622725664563, 9.921446951095245 53.52541873436697))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.921036215165932 53.5259357839265),53.5259357839265,9.921036215165932,667,9F5FGWGC+9C,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52588617371442, 9.916721685813476), (53.52680115336036, 9.916721685813476), (53.52680115336036, 9.917649237304385), (53.52588617371442, 9.917649237304385)]",0.99142575,DEHAM-EGH,"POLYGON ((9.916721685813476 53.52588617371442,9.916721685813476 53.52680115336036,9.917649237304385 53.52680115336036,9.917649237304385 53.52588617371442,9.916721685813476 53.52588617371442))",DEHAM-EGH-OFFD,0.3536164502828695,"POLYGON ((9.916721685813476 53.52588617371442, 9.916721685813476 53.52680115336036, 9.917649237304385 53.52680115336036, 9.917649237304385 53.52588617371442, 9.916721685813476 53.52588617371442))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.91718546155893 53.52634366353738),53.52634366353738,9.91718546155893,668,"Griesenwerder Damm 3, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52558624262716, 9.921981724648), (53.52579885200547, 9.921981724648), (53.52579885200547, 9.922721417609106), (53.52558624262716, 9.922721417609106)]",0.99124986,DEHAM-EGH,"POLYGON ((9.921981724648 53.52558624262716,9.921981724648 53.52579885200547,9.922721417609106 53.52579885200547,9.922721417609106 53.52558624262716,9.921981724648 53.52558624262716))",DEHAM-EGH-OFFD,0.6352471727360497,"POLYGON ((9.921981724648 53.52558624262716, 9.921981724648 53.52579885200547, 9.922721417609106 53.52579885200547, 9.922721417609106 53.52558624262716, 9.921981724648 53.52558624262716))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.922351571128553 53.525692547316325),53.525692547316325,9.922351571128553,669,9F5FGWGC+7W,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52558624262716, 9.916721685813476), (53.525753292852976, 9.916721685813476), (53.525753292852976, 9.917261779086664), (53.52558624262716, 9.917261779086664)]",0.9860622,DEHAM-EGH,"POLYGON ((9.916721685813476 53.52558624262716,9.916721685813476 53.525753292852976,9.917261779086664 53.525753292852976,9.917261779086664 53.52558624262716,9.916721685813476 53.52558624262716))",DEHAM-EGH-OFFD,0.416771378140252,"POLYGON ((9.916721685813476 53.52558624262716, 9.916721685813476 53.525753292852976, 9.917261779086664 53.525753292852976, 9.917261779086664 53.52558624262716, 9.916721685813476 53.52558624262716))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.91699173245007 53.52566976774008),53.52566976774008,9.91699173245007,670,"Griesenwerder Damm 3, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.523646182050086, 9.916721685813476), (53.52557864943508, 9.916721685813476), (53.52557864943508, 9.91860027111152), (53.523646182050086, 9.91860027111152)]",0.9964329,DEHAM-EGH,"POLYGON ((9.916721685813476 53.523646182050086,9.916721685813476 53.52557864943508,9.91860027111152 53.52557864943508,9.91860027111152 53.523646182050086,9.916721685813476 53.523646182050086))",DEHAM-EGH-OFFD,0.5423877515371871,"POLYGON ((9.916721685813476 53.523646182050086, 9.916721685813476 53.52557864943508, 9.91860027111152 53.52557864943508, 9.91860027111152 53.523646182050086, 9.916721685813476 53.523646182050086))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.917660978462498 53.52461241574258),53.52461241574258,9.917660978462498,671,9F5FGWF9+R3,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52453458552374, 9.921418149058587), (53.52557864943508, 9.921418149058587), (53.52557864943508, 9.922721417609106), (53.52453458552374, 9.922721417609106)]",0.9966816,DEHAM-EGH,"POLYGON ((9.921418149058587 53.52453458552374,9.921418149058587 53.52557864943508,9.922721417609106 53.52557864943508,9.922721417609106 53.52453458552374,9.921418149058587 53.52453458552374))",DEHAM-EGH-OFFD,0.666886134695364,"POLYGON ((9.921418149058587 53.52453458552374, 9.921418149058587 53.52557864943508, 9.922721417609106 53.52557864943508, 9.922721417609106 53.52453458552374, 9.921418149058587 53.52453458552374))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.922069783333846 53.5250566174794),53.5250566174794,9.922069783333846,672,9F5FGWGC+2R,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.5238721918055, 9.919594039501026), (53.52456054312773, 9.917899720333569), (53.524848673984046, 9.91901925562605), (53.52416032266182, 9.92071357479351)]",0.99503607,DEHAM-EGH,"POLYGON ((9.919594039501026 53.5238721918055,9.917899720333569 53.52456054312773,9.91901925562605 53.524848673984046,9.92071357479351 53.52416032266182,9.919594039501026 53.5238721918055))",DEHAM-EGH-OFFD,0.6143625525279174,"POLYGON ((9.919594039501026 53.5238721918055, 9.917899720333569 53.52456054312773, 9.91901925562605 53.524848673984046, 9.92071357479351 53.52416032266182, 9.919594039501026 53.5238721918055))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.919306647563538 53.524360432894774),53.524360432894774,9.919306647563538,673,9F5FGWF9+PP,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52454664779709, 9.92046759554467), (53.524720043406795, 9.918940140079009), (53.525519598499976, 9.919808202641152), (53.52534620289027, 9.921335658106813)]",0.9927687,DEHAM-EGH,"POLYGON ((9.92046759554467 53.52454664779709,9.918940140079009 53.524720043406795,9.919808202641152 53.525519598499976,9.921335658106813 53.52534620289027,9.92046759554467 53.52454664779709))",DEHAM-EGH-OFFD,0.5825829518320265,"POLYGON ((9.92046759554467 53.52454664779709, 9.918940140079009 53.524720043406795, 9.919808202641152 53.525519598499976, 9.921335658106813 53.52534620289027, 9.92046759554467 53.52454664779709))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.920137899092909 53.52503312314853),53.52503312314853,9.920137899092909,674,9F5FGWGC+23,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.523646182050086, 9.91982135155525), (53.52416631570774, 9.91982135155525), (53.52416631570774, 9.921782124960083), (53.523646182050086, 9.921782124960083)]",0.99497837,DEHAM-EGH,"POLYGON ((9.91982135155525 53.523646182050086,9.91982135155525 53.52416631570774,9.921782124960083 53.52416631570774,9.921782124960083 53.523646182050086,9.91982135155525 53.523646182050086))",DEHAM-EGH-OFFD,0.7096718865246658,"POLYGON ((9.91982135155525 53.523646182050086, 9.91982135155525 53.52416631570774, 9.921782124960083 53.52416631570774, 9.921782124960083 53.523646182050086, 9.91982135155525 53.523646182050086))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.920801738257666 53.52390624887891),53.52390624887891,9.920801738257666,675,9F5FGWFC+H8,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.525176210254706, 9.92024403324731), (53.52557864943508, 9.92024403324731), (53.52557864943508, 9.921606007588391), (53.525176210254706, 9.921606007588391)]",0.9919202,DEHAM-EGH,"POLYGON ((9.92024403324731 53.525176210254706,9.92024403324731 53.52557864943508,9.921606007588391 53.52557864943508,9.921606007588391 53.525176210254706,9.92024403324731 53.525176210254706))",DEHAM-EGH-OFFD,0.5879023864063163,"POLYGON ((9.92024403324731 53.525176210254706, 9.92024403324731 53.52557864943508, 9.921606007588391 53.52557864943508, 9.921606007588391 53.525176210254706, 9.92024403324731 53.525176210254706))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.920925020417847 53.525377429844895),53.525377429844895,9.920925020417847,676,9F5FGWGC+59,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.523646182050086, 9.922181324335918), (53.52413594293941, 9.922181324335918), (53.52413594293941, 9.922721417609106), (53.523646182050086, 9.922721417609106)]",0.9939296,DEHAM-EGH,"POLYGON ((9.922181324335918 53.523646182050086,9.922181324335918 53.52413594293941,9.922721417609106 53.52413594293941,9.922721417609106 53.523646182050086,9.922181324335918 53.523646182050086))",DEHAM-EGH-OFFD,0.7779072752992056,"POLYGON ((9.922181324335918 53.523646182050086, 9.922181324335918 53.52413594293941, 9.922721417609106 53.52413594293941, 9.922721417609106 53.523646182050086, 9.922181324335918 53.523646182050086))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.92245137097251 53.52389106249475),53.52389106249475,9.92245137097251,677,"Kurt-Eckelmann-Straße 1, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.522041860851246, 9.919834464452627), (53.522261747665134, 9.918049436422397), (53.52385173953318, 9.919922627762654), (53.523631852719284, 9.921707655792884)]",0.9956636,DEHAM-EGH,"POLYGON ((9.919834464452627 53.522041860851246,9.918049436422397 53.522261747665134,9.919922627762654 53.52385173953318,9.921707655792884 53.523631852719284,9.919834464452627 53.522041860851246))",DEHAM-EGH-OFFD,0.7710420596019575,"POLYGON ((9.919834464452627 53.522041860851246, 9.918049436422397 53.522261747665134, 9.919922627762654 53.52385173953318, 9.921707655792884 53.523631852719284, 9.919834464452627 53.522041860851246))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.91987854610764 53.52294680019221),53.52294680019221,9.91987854610764,678,"Zellmannstraße 8, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52331961410146, 9.922439503236857), (53.52346131322761, 9.921789741436257), (53.52358081002948, 9.922038972614471), (53.523439110903325, 9.922688734415074)]",0.9679343,DEHAM-EGH,"POLYGON ((9.922439503236857 53.52331961410146,9.921789741436257 53.52346131322761,9.922038972614471 53.52358081002948,9.922688734415074 53.523439110903325,9.922439503236857 53.52331961410146))",DEHAM-EGH-OFFD,0.8068005680376282,"POLYGON ((9.922439503236857 53.52331961410146, 9.921789741436257 53.52346131322761, 9.922038972614471 53.52358081002948, 9.922688734415074 53.523439110903325, 9.922439503236857 53.52331961410146))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.922239237925663 53.52345021206547),53.52345021206547,9.922239237925663,679,"Kurt-Eckelmann-Straße 1, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52281852411309, 9.92193476001555), (53.52299696412703, 9.92193476001555), (53.52299696412703, 9.922216547810256), (53.52281852411309, 9.922216547810256)]",0.9659538,DEHAM-EGH,"POLYGON ((9.92193476001555 53.52281852411309,9.92193476001555 53.52299696412703,9.922216547810256 53.52299696412703,9.922216547810256 53.52281852411309,9.92193476001555 53.52281852411309))",DEHAM-EGH-OFFD,0.8488955564202045,"POLYGON ((9.92193476001555 53.52281852411309, 9.92193476001555 53.52299696412703, 9.922216547810256 53.52299696412703, 9.922216547810256 53.52281852411309, 9.92193476001555 53.52281852411309))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.922075653912904 53.52290774412006),53.52290774412006,9.922075653912904,680,"Kurt-Eckelmann-Straße 1, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52352848757281, 9.922451370972512), (53.523638588858006, 9.922451370972512), (53.523638588858006, 9.922721417609106), (53.52352848757281, 9.922721417609106)]",0.96969813,DEHAM-EGH,"POLYGON ((9.922451370972512 53.52352848757281,9.922451370972512 53.523638588858006,9.922721417609106 53.523638588858006,9.922721417609106 53.52352848757281,9.922451370972512 53.52352848757281))",DEHAM-EGH-OFFD,0.80970948160135,"POLYGON ((9.922451370972512 53.52352848757281, 9.922451370972512 53.523638588858006, 9.922721417609106 53.523638588858006, 9.922721417609106 53.52352848757281, 9.922451370972512 53.52352848757281))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.922586394290809 53.5235835382154),53.5235835382154,9.922586394290809,681,"Kurt-Eckelmann-Straße 1, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52357503488044, 9.916885740351491), (53.52359719035871, 9.916703028630721), (53.523657935895365, 9.916773475579399), (53.523635780417095, 9.916956187300167)]",0.94097346,DEHAM-EGH,"POLYGON ((9.916885740351491 53.52357503488044,9.916703028630721 53.52359719035871,9.916773475579399 53.523657935895365,9.916956187300167 53.523635780417095,9.916885740351491 53.52357503488044))",DEHAM-EGH-OFFD,0.6326782291335844,"POLYGON ((9.916885740351491 53.52357503488044, 9.916703028630721 53.52359719035871, 9.916773475579399 53.523657935895365, 9.916956187300167 53.523635780417095, 9.916885740351491 53.52357503488044))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.916829607965443 53.5236164853879),53.5236164853879,9.916829607965443,682,9F5FGWF8+CP,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.53742931697077, 9.921709647197996), (53.537580616771145, 9.920569136074485), (53.53864833409541, 9.921923789535889), (53.53849703429504, 9.9230643006594)]",0.99058163,DEHAM-CTB,"POLYGON ((9.921709647197996 53.53742931697077,9.920569136074485 53.537580616771145,9.921923789535889 53.53864833409541,9.9230643006594 53.53849703429504,9.921709647197996 53.53742931697077))",DEHAM-CTB-OFFD,0.4659870986654365,"POLYGON ((9.921709647197996 53.53742931697077, 9.920569136074485 53.537580616771145, 9.921923789535889 53.53864833409541, 9.9230643006594 53.53849703429504, 9.921709647197996 53.53742931697077))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.921816718366944 53.53803882553309),53.53803882553309,9.921816718366944,683,9F5FGWQC+6P,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.5371215303294, 9.922812799223976), (53.537253806071845, 9.921780386546796), (53.53827055318263, 9.92302625709113), (53.53813827744018, 9.92405866976831)]",0.99027026,DEHAM-CTB,"POLYGON ((9.922812799223976 53.5371215303294,9.921780386546796 53.537253806071845,9.92302625709113 53.53827055318263,9.92405866976831 53.53813827744018,9.922812799223976 53.5371215303294))",DEHAM-CTB-OFFD,0.5175683258091466,"POLYGON ((9.922812799223976 53.5371215303294, 9.921780386546796 53.537253806071845, 9.92302625709113 53.53827055318263, 9.92405866976831 53.53813827744018, 9.922812799223976 53.5371215303294))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.922919528157554 53.53769604175601),53.53769604175601,9.922919528157554,684,9F5FGWQF+35,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.537144936240274, 9.924431207119374), (53.53724783642517, 9.923333334899066), (53.53785379257403, 9.923876508491588), (53.53775089238914, 9.924974380711896)]",0.9937229,DEHAM-CTB,"POLYGON ((9.924431207119374 53.537144936240274,9.923333334899066 53.53724783642517,9.923876508491588 53.53785379257403,9.924974380711896 53.53775089238914,9.924431207119374 53.537144936240274))",DEHAM-CTB-OFFD,0.588805025244807,"POLYGON ((9.924431207119374 53.537144936240274, 9.923333334899066 53.53724783642517, 9.923876508491588 53.53785379257403, 9.924974380711896 53.53775089238914, 9.924431207119374 53.537144936240274))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.924153857805482 53.53749936440716),53.53749936440716,9.924153857805482,685,9F5FGWPF+XM,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.538301194748776, 9.921270459673002), (53.538395061074006, 9.920281336389266), (53.539044317404915, 9.92087059871554), (53.538950451079685, 9.921859721999276)]",0.9915834,DEHAM-CTB,"POLYGON ((9.921270459673002 53.538301194748776,9.920281336389266 53.538395061074006,9.92087059871554 53.539044317404915,9.921859721999276 53.538950451079685,9.921270459673002 53.538301194748776))",DEHAM-CTB-OFFD,0.4625539038084861,"POLYGON ((9.921270459673002 53.538301194748776, 9.920281336389266 53.538395061074006, 9.92087059871554 53.539044317404915, 9.921859721999276 53.538950451079685, 9.921270459673002 53.538301194748776))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.921070529194271 53.538672756076835),53.538672756076835,9.921070529194271,686,9F5FGWQC+FC,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.53784136260246, 9.920561336420255), (53.538121288549036, 9.919888026160788), (53.538269501817574, 9.920477341981448), (53.53798957587099, 9.921150652240915)]",0.98606133,DEHAM-CTB,"POLYGON ((9.920561336420255 53.53784136260246,9.919888026160788 53.538121288549036,9.920477341981448 53.538269501817574,9.921150652240915 53.53798957587099,9.920561336420255 53.53784136260246))",DEHAM-CTB-OFFD,0.3928636660462447,"POLYGON ((9.920561336420255 53.53784136260246, 9.919888026160788 53.538121288549036, 9.920477341981448 53.538269501817574, 9.921150652240915 53.53798957587099, 9.920561336420255 53.53784136260246))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.920519339200851 53.538055432210015),53.538055432210015,9.920519339200851,687,9F5FGWQC+66,"{'fillColor': 'green', 'color': 'green'}",storage,False
